"OCOUNTY","DCOUNTY","trip_mode","tour_purpose","count"
"Sherburne","Wright","Walk","Total",425.316114140656
"Wright","Sherburne","Walk","Total",213.5365209889
"Ramsey","Dakota","Drive-Transit","Total",190.140884667826
"Goodhue","Anoka","Auto 2 Person","Total",276.602245211426
"Dakota","Hennepin","Drive-Transit","Total",779.763617688716
"Scott","Anoka","Auto 2 Person","Total",134.942071468655
"Rice","Goodhue","Walk","Total",479.338759299128
"Hennepin","Polk","Auto 2 Person","Total",620.77308042467
"Dakota","Wright","Auto SOV","Total",65.4944024456391
"Wright","Dakota","Auto 3+ Person","Total",17.4625385055247
"St. Croix","Polk","TNR-Transit","Total",184.675997314482
"Polk","St. Croix","TNR-Transit","Total",184.675997314482
"Polk","Ramsey","Auto 2 Person","Total",515.105519900804
"Dakota","Rice","Auto 3+ Person","Total",190.143339832274
"Hennepin","Wright","Drive-Transit","Total",358.581742074558
"Dakota","St. Croix","Auto 2 Person","Total",201.442415654703
"St. Croix","Dakota","Auto 2 Person","Total",201.442415654703
"Hennepin","Goodhue","Auto 2 Person","Total",743.87942402234
"St. Croix","Goodhue","Auto SOV","Total",275.226112870869
"Goodhue","St. Croix","Auto SOV","Total",481.887627681119
"Polk","St. Croix","Auto 3+ Person","Total",791.629406702939
"St. Croix","Chisago","Auto 3+ Person","Total",1118.73923708451
"Isanti","Isanti","Walk-Transit","Total",584.599847521172
"Dakota","Chisago","Auto 2 Person","Total",17.2787131983637
"Anoka","Wright","Auto 2 Person","Total",618.991493718485
"Hennepin","Rice","Walk-Transit","Total",40.00484831186
"Chisago","Sherburne","Auto 3+ Person","Total",473.517431918338
"Sherburne","Chisago","Auto 3+ Person","Total",473.517431918338
"Goodhue","St. Croix","Auto 3+ Person","Total",114.880802047289
"Ramsey","Hennepin",NA,"Total",709.917050396998
"Scott","Hennepin","Drive-Transit","Total",924.407766852589
"Ramsey","Scott","Auto 2 Person","Total",330.449423935438
"Pierce","Hennepin","Auto 3+ Person","Total",150.25223974513
"Chisago","Polk","Auto 2 Person","Total",157.948276946226
"Dakota","Rice","TNR-Transit","Total",171.993295814801
"Rice","Dakota","TNR-Transit","Total",87.331869626716
"Sherburne","Isanti","Auto SOV","Total",125.497803100755
"Isanti","Sherburne","Auto SOV","Total",53.9100660176749
"St. Croix","Hennepin","Auto 3+ Person","Total",24.9733095397562
"Hennepin","Wright","TNR-Transit","Total",703.010140035832
"St. Croix","Hennepin","Walk","Total",25.0849693026924
"Hennepin","St. Croix","Walk","Total",65.7049237121784
"Washington","St. Croix","TNR-Transit","Total",122.013517343399
"Sherburne","Anoka","TNR-Transit","Total",185.315171957013
"Ramsey","Washington","Bike/Moped","Total",1087.0825949664
"Goodhue","Washington","Auto 2 Person","Total",122.017001048772
"Chisago","Chisago","Walk","Total",1508.08522688768
"Dakota","Washington","Walk","Total",155.99437146326
"Ramsey","Washington","Drive-Transit","Total",276.922780994519
"Sherburne","Sherburne","Bike/Moped","Total",1793.00129550446
"Wright","Dakota","Auto SOV","Total",240.659411314993
"Sibley","Le Sueur","Auto SOV","Total",534.346726963372
"Carver","Washington","Auto SOV","Total",284.589876210357
"Washington","Carver","Auto SOV","Total",284.589876210357
"Hennepin","Carver","Walk","Total",481.122233778796
"Ramsey","Polk","Auto 2 Person","Total",488.339334865286
"Ramsey","Dakota","Bike/Moped","Total",431.265237844485
"Dakota","Ramsey","Bike/Moped","Total",391.549838056534
"St. Croix","Sherburne","Auto SOV","Total",68.5925963455143
"Ramsey","St. Croix","Walk-Transit","Total",34.8599229318256
"St. Croix","St. Croix","Walk-Transit","Total",17.4299614659128
"Sherburne","Isanti","Auto 3+ Person","Total",196.211668013129
"Goodhue","Washington","Auto 3+ Person","Total",811.350657914143
"Carver","Rice","Auto SOV","Total",164.700842026872
"Rice","Carver","Auto SOV","Total",261.120759196376
"Wright","McLeod","Auto 2 Person","Total",1307.0820305554
"Dakota","Anoka","Walk","Total",112.990636979112
"St. Croix","Ramsey","Walk","Total",139.518001422206
"Dakota","Hennepin","Bike/Moped","Total",12.1367687637969
"Sibley","Sibley","Walk","Total",557.661243472241
"Sibley","Sibley","Auto 3+ Person","Total",1882.10669671881
"Le Sueur","Sibley","Auto 3+ Person","Total",1164.53873330017
"Sibley","Sibley","TNR-Transit","Total",697.076554340301
"Hennepin","Sherburne","Walk","Total",114.153371261447
"Hennepin","St. Croix","TNR-Transit","Total",283.864619546727
"Wright","Wright","Drive-Transit","Total",74.6804576870713
"Ramsey","Anoka","Drive-Transit","Total",54.6003502718179
"Pierce","Pierce","Bike/Moped","Total",48.7007276613003
"Goodhue","Dakota","TNR-Transit","Total",27.5496094928368
"Goodhue","Dakota","Walk-Transit","Total",27.5496094928368
"Sherburne","Sherburne","Drive-Transit","Total",24.8760170634964
"Pierce","Hennepin","Auto 2 Person","Total",100.126246719282
"Hennepin","Pierce","Auto 2 Person","Total",83.5631909023778
"Wright","Ramsey","Auto 2 Person","Total",223.592801237619
"Ramsey","Wright","Auto 2 Person","Total",171.702740034349
"Dakota","Hennepin",NA,"Total",289.570647975709
"Goodhue","Goodhue","Bike/Moped","Total",99.4573566747964
"Ramsey","Pierce","Auto 2 Person","Total",179.63733295874
"Carver","Ramsey","Auto SOV","Total",174.329507334716
"Sherburne","Hennepin","Walk","Total",174.62947568654
"Washington","Isanti","Auto SOV","Total",246.03164549584
"Carver","Ramsey","Auto 2 Person","Total",12.1506131408829
"Washington","Hennepin","Drive-Transit","Total",494.173454272048
"Hennepin","Washington","Bike/Moped","Total",32.8624465870682
"Hennepin","Dakota","TNR-Transit","Total",37.1269920656517
"Scott","Goodhue","TNR-Transit","Total",325.447796867422
"Sherburne","Hennepin","Walk-Transit","Total",116.08807962965
"St. Croix","Ramsey","TNR-Transit","Total",89.8192481116058
"Ramsey","St. Croix","TNR-Transit","Total",89.8192481116058
"Dakota","McLeod","Auto 2 Person","Total",8.77726083662356
"Washington","Scott","Auto 2 Person","Total",205.975250614702
"Ramsey","Polk","Walk-Transit","Total",56.1155057030676
"Wright","Hennepin","Bike/Moped","Total",8.58890905947441
"Hennepin","Le Sueur","Auto SOV","Total",194.485684509238
"Rice","Le Sueur","Auto 2 Person","Total",204.782118550481
"Scott","Carver","TNR-Transit","Total",25.07245788956
"Rice","Ramsey","Auto 3+ Person","Total",120.863974873466
"Wright","Hennepin","TNR-Transit","Total",541.643823704297
"Ramsey","Sherburne","Auto SOV","Total",581.983186992244
"Carver","Dakota","Walk","Total",17.9764895341328
"Dakota","Carver","Auto 2 Person","Total",1701.9689240883
"Sherburne","Ramsey","Auto 2 Person","Total",255.857520611125
"Dakota","Le Sueur","Auto 2 Person","Total",134.124825920032
"Le Sueur","Scott","TNR-Transit","Total",134.124825920032
"Scott","Le Sueur","TNR-Transit","Total",134.124825920032
"Sherburne","Dakota","Auto SOV","Total",26.1995608880148
"Washington","Chisago","Walk","Total",249.393671900138
"Isanti","Washington","Auto 3+ Person","Total",12.6450396071729
"Anoka","Ramsey","Walk-Transit","Total",235.915908122449
"Chisago","Isanti","Auto 2 Person","Total",1176.56808235696
"Isanti","Washington","Auto 2 Person","Total",74.27964241088
"Hennepin","Goodhue","Walk","Total",17.1778181189488
"Rice","Hennepin","TNR-Transit","Total",24.8643391686991
"Hennepin","Rice","Auto 3+ Person","Total",533.992462558333
"McLeod","Wright","Auto 2 Person","Total",147.653329503677
"Wright","Ramsey","Auto 3+ Person","Total",74.2368694597328
"Washington","Washington",NA,"Total",16.5008853625119
"Ramsey","Goodhue","Auto 2 Person","Total",26.4838615568832
"Carver","Dakota","Auto 3+ Person","Total",115.491581602171
"Carver","Scott",NA,"Total",41.3113448592697
"Scott","Carver","Walk","Total",41.3113448592697
"Wright","Wright","Walk-Transit","Total",62.2424491553231
"Hennepin","Chisago","Auto 2 Person","Total",81.6684144845679
"Chisago","Washington","Walk","Total",254.821180445787
"Dakota","Sibley","Auto SOV","Total",50.802042039443
"Sibley","Dakota","Auto SOV","Total",50.802042039443
"Sibley","Le Sueur","Auto 3+ Person","Total",955.415766998076
"Le Sueur","Sibley","Auto SOV","Total",507.839765185387
"Washington","St. Croix","Walk","Total",12.6428869178661
"Carver","McLeod","Auto 3+ Person","Total",488.076501070515
"Rice","Ramsey","Auto 2 Person","Total",39.5656609431325
"Ramsey","Rice",NA,"Total",39.5656609431325
"Rice","Dakota","Walk-Transit","Total",30.7446943876613
"Scott","Scott","Drive-Transit","Total",55.3912965727893
"Anoka","Dakota","TNR-Transit","Total",101.585541083902
"Rice","Goodhue","Auto 2 Person","Total",522.660535565016
"Ramsey","Rice","Auto 2 Person","Total",376.054378931629
"Isanti","Wright","Auto SOV","Total",779.01890993843
"Wright","Isanti","Auto SOV","Total",779.01890993843
"Le Sueur","Sibley","Auto 2 Person","Total",13.2534808889927
"Sibley","Le Sueur","Auto 2 Person","Total",13.2534808889927
"Scott","Pierce","Auto 2 Person","Total",239.133971009752
"Carver","Le Sueur","Walk","Total",18.6967454293467
"Carver","Le Sueur","Auto SOV","Total",37.3934908586934
"Isanti","Sherburne","Auto 2 Person","Total",277.594717156546
"Hennepin","Isanti","Auto 2 Person","Total",340.359222733365
"Sherburne","Anoka","Drive-Transit","Total",37.3140255952446
"Anoka","Wright","Walk-Transit","Total",62.2424491553231
"St. Croix","Chisago","Auto SOV","Total",33.7721267193014
"Chisago","St. Croix","Auto SOV","Total",33.7721267193014
"Goodhue","Goodhue","Drive-Transit","Total",8.95991501616903
"Isanti","Washington","Auto SOV","Total",342.040338962288
"Le Sueur","Scott","Walk","Total",337.433258965386
"Ramsey","Carver","Auto 2 Person","Total",12.1506131408829
"Hennepin","Dakota",NA,"Total",301.43964776237
"St. Croix","Anoka","Auto 2 Person","Total",17.9651903397299
"Ramsey","Pierce","Auto 3+ Person","Total",151.921151197066
"Goodhue","Rice","Auto 3+ Person","Total",5500.3519960733
"Rice","Goodhue","Auto 3+ Person","Total",5500.3519960733
"Rice","Dakota","Walk","Total",24.9907184076178
"Chisago","Ramsey","Walk","Total",12.5791012004914
"Scott","Rice","Auto 3+ Person","Total",167.416668044732
"Dakota","McLeod","Auto SOV","Total",8.77726083662356
"St. Croix","Washington","Walk","Total",109.778488567376
"Washington","Scott","Auto 3+ Person","Total",102.987625307351
"Ramsey","Carver","Drive-Transit","Total",79.8557668511738
"Anoka","St. Croix","Auto 3+ Person","Total",24.7062550429706
"Ramsey","St. Croix","Auto 3+ Person","Total",100.615284402214
"Hennepin","Le Sueur","Walk","Total",29.2981565133153
"Wright","Hennepin","Drive-Transit","Total",12.4380085317482
"Hennepin","Carver","Bike/Moped","Total",16.2959176789651
"Carver","Hennepin","Bike/Moped","Total",16.2959176789651
"Scott","Ramsey","Auto 3+ Person","Total",1176.62884086257
"Dakota","Scott","Walk-Transit","Total",165.545442107017
"Chisago","Hennepin","Walk","Total",16.1823583517292
"Pierce","Chisago","Auto SOV","Total",285.608006180261
"Carver","Dakota","Auto 2 Person","Total",194.628130678011
"Sherburne","Wright","Drive-Transit","Total",96.4708879119049
"Dakota","Sherburne","Auto SOV","Total",81.8378209830429
"McLeod","Ramsey","Auto SOV","Total",52.1581021808533
"Ramsey","McLeod","Auto SOV","Total",52.1581021808533
"Washington","Ramsey",NA,"Total",17.1456571245383
"Ramsey","Washington",NA,"Total",17.1456571245383
"Pierce","Polk","Auto SOV","Total",373.019682035859
"Polk","Pierce","Auto SOV","Total",263.95190209661
"Washington","Dakota","TNR-Transit","Total",12.4029238656475
"Isanti","Isanti","Bike/Moped","Total",292.299923760586
"Polk","Pierce","Auto 3+ Person","Total",117.955592644867
"Pierce","Polk","Auto 3+ Person","Total",117.955592644867
"Washington","St. Croix","Drive-Transit","Total",12.6428869178661
"Pierce","Pierce","Walk-Transit","Total",3946.55144032922
"Dakota","Scott","Drive-Transit","Total",68.0417453390247
"Anoka","Washington","TNR-Transit","Total",320.678497680919
"Wright","Carver","Walk-Transit","Total",193.650336270553
"Anoka","Scott","Auto 2 Person","Total",12.2696654275052
"Polk","Chisago","Auto 3+ Person","Total",1368.59887024553
"Hennepin","Dakota","Bike/Moped","Total",8.58890905947441
"Dakota","Rice","Walk-Transit","Total",13.2783204623181
"St. Croix","Ramsey","Auto 3+ Person","Total",245.285475587756
"Rice","Hennepin","Auto 3+ Person","Total",198.856724982166
"Goodhue","Pierce","Auto 2 Person","Total",1329.33169618139
"Pierce","Goodhue","Auto 2 Person","Total",1137.98899247153
"Hennepin","Wright","Walk-Transit","Total",12.4380085317482
"Washington","Anoka",NA,"Total",12.835572338607
"Sherburne","McLeod","Auto SOV","Total",58.524508303717
"Anoka","Sherburne","TNR-Transit","Total",131.573472177602
"Ramsey","Rice","Auto 3+ Person","Total",69.0651284991236
"Washington","Chisago","Bike/Moped","Total",53.7236019641037
"Chisago","Washington","Bike/Moped","Total",53.7236019641037
"Goodhue","Goodhue","Walk-Transit","Total",38.4984301532046
"Hennepin","Hennepin","Total","Shop",367941.26966983
"Hennepin","Hennepin","Total","University",31497.2076844831
"Hennepin","Hennepin","Total","Discretionary",397556.875067486
"Hennepin","Hennepin","Total","School",195375.894304115
"St. Croix","Ramsey","Total","Work",5970.00177649738
"Ramsey","Washington","Total","Work",35309.8236367522
"Wright","Wright","Total","Shop",21721.8066343002
"Wright","Wright","Total","Work",44336.9656649668
"Wright","Wright","Total","Discretionary",40649.8168989255
"Hennepin","Hennepin","Total","Work",932508.155647164
"Wright","Hennepin","Total","Escort",7457.98515480699
"Hennepin","Hennepin","Total","Escort",308923.687997603
"Hennepin","Hennepin","Total","Eating Out",168005.044980193
"Hennepin","Anoka","Total","Work",43719.5287519389
"Anoka","Anoka","Total","Work",150759.389161978
"Polk","St. Croix","Total","Work",486.274581648667
"St. Croix","Polk","Total","Work",1425.22294285001
"Ramsey","Ramsey","Total","Work",277887.543866736
"Ramsey","Hennepin","Total","Work",84416.9236152366
"Hennepin","Ramsey","Total","Work",92087.215562757
"Ramsey","Ramsey","Total","Work-based",117593.467245646
"Ramsey","Ramsey","Total","Shop",140765.207312074
"Ramsey","Ramsey","Total","Eating Out",64234.9192562173
"Scott","Hennepin","Total","Work",13233.8468376693
"Scott","Scott","Total","Work",50746.8903255289
"Hennepin","Scott","Total","Work-based",1305.79131777588
"Scott","Scott","Total","Work-based",15421.3544916716
"Hennepin","Ramsey","Total","Shop",11388.9170091553
"Ramsey","Hennepin","Total","Visiting",9307.19683489766
"Hennepin","Hennepin","Total","Visiting",151898.031231076
"Hennepin","Dakota","Total","Maintenance",11689.6814940685
"Dakota","Hennepin","Total","Maintenance",8054.2405527741
"Hennepin","Ramsey","Total","Maintenance",28483.5535863714
"Ramsey","Ramsey","Total","Maintenance",153243.065256366
"Ramsey","Dakota","Total","Maintenance",5130.90394372613
"Dakota","Rice","Total","Maintenance",3063.22561414947
"Rice","Rice","Total","Work",40009.0718291493
"Rice","Rice","Total","Maintenance",16993.3694723981
"Rice","Rice","Total","Discretionary",20442.1216976633
"Hennepin","Hennepin","Total","Maintenance",370388.680075084
"Dakota","Dakota","Total","Shop",132720.988412666
"Dakota","Hennepin","Total","Shop",11319.7146878693
"Dakota","Dakota","Total","Eating Out",60871.0335036586
"Dakota","Hennepin","Total","Eating Out",3311.41793106547
"Hennepin","Hennepin","Total","Work-based",294602.008005697
"Ramsey","Ramsey","Total","Escort",135170.804093382
"Ramsey","Ramsey","Total","School",82298.8843475188
"Dakota","Dakota","Total","Escort",139470.548703871
"Dakota","Hennepin","Total","Escort",5817.17979804963
"Dakota","Dakota","Total","Maintenance",83536.790135924
"Hennepin","Washington","Total","Maintenance",2840.11685634037
"Washington","Dakota","Total","Maintenance",2175.18205419667
"Dakota","Dakota","Total","Discretionary",136525.992230588
"Dakota","Dakota","Total","Visiting",26060.8949123058
"Dakota","Hennepin","Total","Visiting",3305.46463865299
"Ramsey","Anoka","Total","Maintenance",3477.09971993222
"Anoka","Ramsey","Total","Discretionary",4778.08895923254
"Ramsey","Ramsey","Total","Discretionary",145644.052252646
"Sherburne","Hennepin","Total","Work",11001.8324901315
"Hennepin","Sherburne","Total","Work",8583.22527171575
"Sherburne","Isanti","Total","Work",622.721725903922
"Isanti","Anoka","Total","Work",4135.30565840035
"Anoka","Sherburne","Total","Work",5272.29253335558
"Sherburne","Isanti","Total","School",142.170019296931
"Isanti","Hennepin","Total","School",142.170019296931
"Hennepin","Washington","Total","Work",16876.9080848268
"Washington","St. Croix","Total","Work",9334.49575912471
"St. Croix","Pierce","Total","Work",6164.99771659838
"Ramsey","Ramsey","Total","University",20246.1189056303
"Ramsey","Hennepin","Total","School",6390.83914908102
"Anoka","Ramsey","Total","Eating Out",3251.49735150095
"Anoka","Washington","Total","Work",9468.38072903613
"Washington","Anoka","Total","Work",10548.7922113974
"Anoka","Anoka","Total","Discretionary",109525.437810676
"Sherburne","Wright","Total","Work",8968.25830133133
"Wright","Sherburne","Total","Discretionary",4623.56148841072
"Sherburne","Sherburne","Total","Discretionary",22000.042002434
"Wright","Sherburne","Total","Work",8766.75126802953
"Sherburne","Sherburne","Total","Work",39659.9842586849
"Wright","Sherburne","Total","Work-based",677.485286118871
"Sherburne","Wright","Total","Work-based",810.448636166918
"Sherburne","Sherburne","Total","School",22770.7131962076
"Sherburne","Sherburne","Total","Shop",19939.1596494939
"Sherburne","Wright","Total","Shop",5879.51788197112
"Dakota","Dakota","Total","Work",194402.978351142
"Dakota","Dakota","Total","Work-based",63272.3752474483
"Washington","Hennepin","Total","Work",16033.0838293296
"Wright","Hennepin","Total","Work",30553.2237151958
"Hennepin","Wright","Total","Work",28696.310930652
"Wright","Hennepin","Total","Maintenance",5311.05895927267
"Hennepin","Wright","Total","Maintenance",5684.95855423037
"Wright","Hennepin","Total","Visiting",2872.60742807521
"Hennepin","Wright","Total","Visiting",2144.39783172033
"Rice","Dakota","Total","Work",5422.58437881694
"Dakota","Rice","Total","Work",5890.46778114429
"Ramsey","Dakota","Total","Work",26885.799130989
"Dakota","Ramsey","Total","Work",25750.8551964014
"Wright","Wright","Total","Maintenance",34748.2782402857
"Anoka","Hennepin","Total","Work",47045.4307216466
"Dakota","Ramsey","Total","Discretionary",3264.59144374447
"Sherburne","Sherburne","Total","Escort",15776.1891291596
"Sherburne","Ramsey","Total","Discretionary",43.7624417548351
"Ramsey","Hennepin","Total","Discretionary",15166.410457834
"Ramsey","Hennepin","Total","Maintenance",26006.6245291468
"Scott","Dakota","Total","Maintenance",1290.77795955969
"Dakota","Ramsey","Total","Maintenance",6651.85823982649
"Ramsey","Dakota","Total","Discretionary",3281.31400212139
"Dakota","Scott","Total","Discretionary",4363.26785360496
"Scott","Dakota","Total","Work",8701.79350927292
"Hennepin","Scott","Total","Work",14422.0813561003
"Hennepin","Carver","Total","Work",28903.2918186639
"Carver","Carver","Total","Work",39729.0129194634
"Carver","Carver","Total","Work-based",12743.9200761096
"Carver","Hennepin","Total","Work-based",2700.01381773057
"Hennepin","Carver","Total","Work-based",3101.88687937442
"Carver","Hennepin","Total","Work",29927.6293401404
"Carver","Hennepin","Total","Escort",13506.4443601204
"Hennepin","Carver","Total","Escort",12539.6132208962
"Hennepin","Carver","Total","School",4992.3885237104
"Carver","Hennepin","Total","School",5087.57243733013
"Carver","Carver","Total","Escort",38486.3101414519
"Washington","Washington","Total","Maintenance",80669.8128646063
"Washington","Washington","Total","Discretionary",59450.8093002462
"Washington","Washington","Total","Escort",77759.5624063096
"Dakota","Hennepin","Total","Work",52974.8992761568
"Ramsey","Dakota","Total","Work-based",4826.3660173653
"Ramsey","Anoka","Total","Discretionary",5617.29879632749
"Washington","Washington","Total","Work",137468.164512751
"Ramsey","Hennepin","Total","University",2878.08213608879
"Hennepin","Ramsey","Total","University",3281.7561998813
"Washington","Ramsey","Total","Work",36604.1042001282
"Ramsey","Anoka","Total","Work-based",4422.30098018751
"Anoka","Washington","Total","Work-based",246.192857818198
"Washington","Washington","Total","School",46454.5889236533
"Anoka","Ramsey","Total","Work",29718.0649875454
"Ramsey","Anoka","Total","Work",33340.6689517559
"Rice","Hennepin","Total","Maintenance",710.559669686881
"Dakota","Hennepin","Total","Discretionary",8747.47924283167
"Dakota","Dakota","Total","School",71556.0654796778
"Pierce","Goodhue","Total","Work",2052.47053792953
"Goodhue","Goodhue","Total","Work",23364.0825107226
"Goodhue","Pierce","Total","Work",2188.46812352393
"Pierce","Pierce","Total","Work",17459.0379720596
"Goodhue","Pierce","Total","Work-based",163.474684315387
"Pierce","Pierce","Total","Work-based",9398.65830426663
"Isanti","Isanti","Total","Work",31359.3009869677
"Isanti","Isanti","Total","Shop",5336.55464638712
"Isanti","Isanti","Total","University",54.16101625488
"Goodhue","Dakota","Total","Maintenance",2024.36630624613
"Sherburne","Sherburne","Total","Work-based",3801.58003850941
"Polk","Washington","Total","Work",2261.8144313106
"Polk","Polk","Total","Work",36143.0389175826
"Polk","Polk","Total","Work-based",10327.0110303506
"Polk","Polk","Total","Discretionary",42354.2931487544
"Hennepin","Anoka","Total","Maintenance",11077.7917752033
"Anoka","Hennepin","Total","Maintenance",9147.22341533126
"Hennepin","Rice","Total","Work",1575.91701170016
"Rice","Hennepin","Total","Work",2668.70232862875
"Rice","Hennepin","Total","Discretionary",84.6315298234166
"Ramsey","Hennepin","Total","Work-based",17030.6846149321
"Hennepin","Ramsey","Total","Work-based",16967.3014635286
"Dakota","Scott","Total","Work",9022.73379966088
"Anoka","Anoka","Total","Work-based",30997.8679569416
"Anoka","Hennepin","Total","Work-based",6948.69361838951
"Goodhue","Goodhue","Total","Shop",9191.95534134052
"Goodhue","Anoka","Total","Shop",553.204490422852
"Anoka","Anoka","Total","Shop",71014.6299917912
"Anoka","Chisago","Total","Shop",832.696598520347
"Goodhue","Goodhue","Total","Escort",5617.10689552613
"Goodhue","Dakota","Total","Escort",220.987281710029
"Dakota","Goodhue","Total","Visiting",469.309610012155
"Goodhue","Goodhue","Total","Visiting",6172.54181287594
"Goodhue","Goodhue","Total","Eating Out",9410.52087099042
"Goodhue","Anoka","Total","Work",276.602245211426
"Anoka","Chisago","Total","Work",2042.20777099297
"Goodhue","Dakota","Total","Visiting",480.385736618237
"Dakota","Goodhue","Total","Escort",220.987281710029
"Goodhue","Anoka","Total","Visiting",276.602245211426
"Anoka","Anoka","Total","Visiting",28147.5756322398
"Anoka","Chisago","Total","Visiting",1295.33246777545
"Goodhue","Goodhue","Total","Discretionary",12834.7157943016
"Goodhue","Dakota","Total","Discretionary",773.449012513107
"Dakota","Goodhue","Total","Discretionary",1534.41712435679
"St. Croix","St. Croix","Total","Visiting",5904.6065088388
"St. Croix","Washington","Total","Work",9295.5586926969
"St. Croix","St. Croix","Total","Eating Out",5011.13005506053
"Hennepin","Ramsey","Total","Visiting",6088.26253309877
"St. Croix","St. Croix","Total","Work",45812.5467657324
"St. Croix","Ramsey","Total","Work-based",129.787443393578
"Ramsey","Washington","Total","Work-based",8926.96238346994
"Washington","St. Croix","Total","Work-based",1902.79405820747
"St. Croix","St. Croix","Total","Work-based",14099.5931777025
"St. Croix","St. Croix","Total","Shop",23294.952790822
"St. Croix","St. Croix","Total","Escort",19651.3850608719
"Hennepin","Dakota","Total","Shop",8945.18368453465
"Dakota","Scott","Total","Visiting",381.49128922459
"Scott","Scott","Total","Visiting",7003.13038519603
"Scott","Dakota","Total","Visiting",690.933644797817
"Scott","Le Sueur","Total","Work",4056.82375263978
"Le Sueur","Le Sueur","Total","Discretionary",1940.93845031315
"Dakota","Carver","Total","Shop",212.604620212144
"Carver","Dakota","Total","Shop",194.628130678011
"Hennepin","Dakota","Total","Work",48143.2016975498
"Anoka","Anoka","Total","Escort",94185.8379663137
"Anoka","Ramsey","Total","Escort",6388.28243581199
"Anoka","Anoka","Total","School",53375.2997731911
"Hennepin","Dakota","Total","Discretionary",6138.20509593335
"Ramsey","Dakota","Total","Escort",5436.01052567207
"Washington","Washington","Total","Shop",56998.1995697323
"Hennepin","Carver","Total","Shop",2672.19269451497
"Ramsey","Hennepin","Total","Escort",17321.1695004786
"Hennepin","Ramsey","Total","Escort",16853.5732525339
"Rice","Scott","Total","Work",1561.34084855779
"Le Sueur","Scott","Total","Work",3366.29635271267
"Scott","Le Sueur","Total","Eating Out",39.6525319470929
"Le Sueur","Scott","Total","Eating Out",210.95155022337
"Scott","Rice","Total","Eating Out",217.018910063897
"Dakota","Rice","Total","Eating Out",110.781740450525
"Dakota","Washington","Total","Shop",3672.37666652722
"Washington","Dakota","Total","Shop",3517.81482139139
"Washington","Ramsey","Total","Maintenance",12443.8109996086
"Ramsey","Washington","Total","Maintenance",11304.5666357787
"Washington","Washington","Total","Visiting",27119.3362675833
"Scott","Scott","Total","Shop",18836.9848909027
"Scott","Hennepin","Total","Shop",1042.01244900502
"Carver","Carver","Total","Discretionary",20327.7767435192
"Anoka","Ramsey","Total","Shop",6696.77994781486
"Ramsey","Anoka","Total","Shop",5363.08336168523
"Polk","Polk","Total","Maintenance",25583.4273594572
"Hennepin","Ramsey","Total","Discretionary",17881.3983659031
"Ramsey","Hennepin","Total","Shop",11646.0437758665
"Rice","Goodhue","Total","Work",1659.61860969217
"Goodhue","Rice","Total","Eating Out",239.669379649564
"Rice","Rice","Total","Work-based",17936.5244939668
"Rice","Ramsey","Total","Work",2551.52668854473
"Ramsey","Rice","Total","Work-based",719.008138948692
"Sherburne","Wright","Total","Visiting",709.213896914621
"Wright","Wright","Total","Visiting",5259.5569526272
"Ramsey","Dakota","Total","Shop",8679.8610254644
"Chisago","Dakota","Total","Work",143.723389899722
"Dakota","Chisago","Total","Work",92.649849722125
"Chisago","Chisago","Total","Work",24602.9843771849
"Hennepin","Dakota","Total","Work-based",9143.54749050098
"Rice","Rice","Total","Visiting",2551.02329383174
"Rice","Rice","Total","Shop",15801.63668578
"Washington","Washington","Total","Work-based",22497.2973807376
"Washington","Ramsey","Total","Shop",13226.6490430566
"Ramsey","Washington","Total","Shop",13767.3024486273
"Ramsey","Hennepin","Total","Eating Out",4623.13163822152
"Hennepin","Ramsey","Total","Eating Out",5746.08730599965
"Anoka","Anoka","Total","Maintenance",59179.5515983964
"Polk","Chisago","Total","Maintenance",723.902320617092
"Chisago","Polk","Total","Maintenance",725.232099895031
"Polk","Polk","Total","Eating Out",4508.76512967924
"Dakota","Ramsey","Total","University",11.4518787459659
"Sherburne","Anoka","Total","Discretionary",398.930530431063
"Anoka","Sherburne","Total","Discretionary",580.824702608226
"McLeod","McLeod","Total","Eating Out",13490.2620406922
"Washington","Anoka","Total","Eating Out",397.148994845313
"Pierce","St. Croix","Total","Shop",4602.17694715401
"St. Croix","Pierce","Total","Shop",4287.82125149206
"Pierce","Pierce","Total","Shop",5069.37288111742
"Pierce","Pierce","Total","School",11604.776924419
"Wright","Wright","Total","Escort",25401.8047452558
"Wright","Wright","Total","School",23800.3195538479
"Goodhue","Dakota","Total","Work",2163.76922632129
"Dakota","Goodhue","Total","Work",3405.75689205443
"Washington","Ramsey","Total","Discretionary",7859.39285981428
"Ramsey","Washington","Total","Discretionary",8749.47406147101
"Pierce","St. Croix","Total","Work",7314.35691691487
"Hennepin","Washington","Total","Work-based",1505.78432347979
"Anoka","Hennepin","Total","Eating Out",3674.86630368037
"Scott","Scott","Total","School",25640.9079857022
"Ramsey","Pierce","Total","Work",907.162262435256
"Dakota","Ramsey","Total","Shop",5462.89066578104
"Goodhue","Goodhue","Total","School",8638.13841460281
"Hennepin","Scott","Total","Visiting",700.439364370682
"Scott","Hennepin","Total","Visiting",359.111587322996
"Scott","Dakota","Total","Eating Out",2735.04335197934
"Dakota","Scott","Total","Eating Out",3338.60976669137
"Rice","Rice","Total","Eating Out",4127.88656793843
"Scott","Hennepin","Total","Work-based",2713.25650676072
"McLeod","McLeod","Total","Maintenance",14123.6932857849
