HH_ID,JTOUR_ID,NUMBER_HH,PERSON_1,PERSON_2,PERSON_3,PERSON_4,PERSON_5,PERSON_6,PERSON_7,PERSON_8,PERSON_9,COMPOSITION,JOINT_PURP
19863677,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19865198,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,7
19865963,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19873437,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,6
19875708,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,6
19876030,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19876030,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19877559,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,3
19877559,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,6
19878653,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19881742,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19881742,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19885873,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19888964,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19888964,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,8
19890682,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19890682,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19904694,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19904694,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19910482,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19914602,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19917292,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19919554,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19919554,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19921158,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,3
19922400,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19928257,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,1,5
19929630,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,1
19929711,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,7
19929711,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,9
19930645,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19932341,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19932595,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,6
19933094,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,9
19933888,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,9
19935254,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19936272,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19940215,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19941212,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19944210,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19944210,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19944942,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,8
19948549,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19950243,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,1,5
19951568,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19951608,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19951608,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19952063,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,7
19955096,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,5
19955821,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19960509,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19963490,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19963490,2,2,1,5,nan,nan,nan,nan,nan,nan,nan,3,7
19963963,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19964654,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19964737,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19965069,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19969068,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,1
19969239,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19972868,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19972868,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19973731,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19977496,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19978750,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19978815,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,6
19978815,2,2,1,5,nan,nan,nan,nan,nan,nan,nan,3,5
19980626,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19980990,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19985555,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3,5
19985555,2,2,3,4,nan,nan,nan,nan,nan,nan,nan,3,4
19985555,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19991156,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19992258,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19993711,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19994138,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19994227,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,5
19997651,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
