res_state,res_county,res_state_name,res_county_name,work_state,work_county,work_state_name,work_county_name,workers,error
27,021,Minnesota,Cass County,027,017,Minnesota,Carlton County,4,5
27,021,Minnesota,Cass County,027,019,Minnesota,Carver County,5,5
27,021,Minnesota,Cass County,027,021,Minnesota,Cass County,"6,640",254
27,021,Minnesota,Cass County,027,027,Minnesota,Clay County,12,6
27,021,Minnesota,Cass County,027,029,Minnesota,Clearwater County,9,8
27,021,Minnesota,Cass County,027,035,Minnesota,Crow Wing County,"3,015",181
27,021,Minnesota,Cass County,027,037,Minnesota,Dakota County,27,14
27,021,Minnesota,Cass County,027,039,Minnesota,Dodge County,7,7
27,021,Minnesota,Cass County,027,041,Minnesota,Douglas County,11,10
27,021,Minnesota,Cass County,027,047,Minnesota,Freeborn County,5,6
27,021,Minnesota,Cass County,027,049,Minnesota,Goodhue County,3,5
27,021,Minnesota,Cass County,027,053,Minnesota,Hennepin County,160,53
27,021,Minnesota,Cass County,027,057,Minnesota,Hubbard County,121,30
27,021,Minnesota,Cass County,027,061,Minnesota,Itasca County,251,44
27,021,Minnesota,Cass County,027,069,Minnesota,Kittson County,3,4
27,021,Minnesota,Cass County,027,071,Minnesota,Koochiching County,1,3
27,021,Minnesota,Cass County,027,077,Minnesota,Lake of the Woods County,2,3
27,021,Minnesota,Cass County,027,085,Minnesota,McLeod County,8,6
27,021,Minnesota,Cass County,027,089,Minnesota,Marshall County,7,8
27,021,Minnesota,Cass County,027,095,Minnesota,Mille Lacs County,15,14
27,021,Minnesota,Cass County,027,097,Minnesota,Morrison County,357,67
27,021,Minnesota,Cass County,027,109,Minnesota,Olmsted County,2,6
27,021,Minnesota,Cass County,027,111,Minnesota,Otter Tail County,2,3
27,021,Minnesota,Cass County,027,113,Minnesota,Pennington County,2,3
27,021,Minnesota,Cass County,027,115,Minnesota,Pine County,4,5
27,021,Minnesota,Cass County,027,119,Minnesota,Polk County,4,5
27,021,Minnesota,Cass County,027,123,Minnesota,Ramsey County,76,32
27,021,Minnesota,Cass County,027,131,Minnesota,Rice County,5,4
27,021,Minnesota,Cass County,027,135,Minnesota,Roseau County,3,4
27,021,Minnesota,Cass County,027,137,Minnesota,St. Louis County,52,20
27,021,Minnesota,Cass County,027,139,Minnesota,Scott County,17,13
27,021,Minnesota,Cass County,027,141,Minnesota,Sherburne County,26,11
27,021,Minnesota,Cass County,027,143,Minnesota,Sibley County,5,6
27,021,Minnesota,Cass County,027,145,Minnesota,Stearns County,58,21
27,021,Minnesota,Cass County,027,147,Minnesota,Steele County,1,2
27,021,Minnesota,Cass County,027,151,Minnesota,Swift County,2,3
27,021,Minnesota,Cass County,027,153,Minnesota,Todd County,309,73
27,021,Minnesota,Cass County,027,159,Minnesota,Wadena County,157,40
27,021,Minnesota,Cass County,027,163,Minnesota,Washington County,3,5
27,021,Minnesota,Cass County,027,171,Minnesota,Wright County,17,8
27,021,Minnesota,Cass County,055,031,Wisconsin,Douglas County,16,11
27,021,Minnesota,Cass County,055,091,Wisconsin,Pepin County,3,4
27,023,Minnesota,Chippewa County,027,011,Minnesota,Big Stone County,2,2
27,023,Minnesota,Chippewa County,027,023,Minnesota,Chippewa County,"4,398",231
27,023,Minnesota,Chippewa County,027,037,Minnesota,Dakota County,3,3
27,023,Minnesota,Chippewa County,027,041,Minnesota,Douglas County,4,6
27,023,Minnesota,Chippewa County,027,043,Minnesota,Faribault County,20,27
27,023,Minnesota,Chippewa County,027,053,Minnesota,Hennepin County,8,6
27,023,Minnesota,Chippewa County,027,063,Minnesota,Jackson County,28,37
27,023,Minnesota,Chippewa County,027,067,Minnesota,Kandiyohi County,599,97
27,023,Minnesota,Chippewa County,027,071,Minnesota,Koochiching County,3,4
27,023,Minnesota,Chippewa County,027,073,Minnesota,Lac qui Parle County,80,37
27,023,Minnesota,Chippewa County,027,083,Minnesota,Lyon County,61,53
27,023,Minnesota,Chippewa County,027,085,Minnesota,McLeod County,11,13
27,023,Minnesota,Chippewa County,027,099,Minnesota,Mower County,4,5
27,023,Minnesota,Chippewa County,027,105,Minnesota,Nobles County,2,3
27,023,Minnesota,Chippewa County,027,109,Minnesota,Olmsted County,1,2
27,023,Minnesota,Chippewa County,027,121,Minnesota,Pope County,3,3
27,023,Minnesota,Chippewa County,027,123,Minnesota,Ramsey County,10,9
27,023,Minnesota,Chippewa County,027,129,Minnesota,Renville County,98,43
27,023,Minnesota,Chippewa County,027,145,Minnesota,Stearns County,9,13
27,023,Minnesota,Chippewa County,027,149,Minnesota,Stevens County,5,4
27,023,Minnesota,Chippewa County,027,151,Minnesota,Swift County,159,40
27,023,Minnesota,Chippewa County,027,153,Minnesota,Todd County,1,2
27,023,Minnesota,Chippewa County,027,173,Minnesota,Yellow Medicine County,705,152
27,025,Minnesota,Chisago County,027,001,Minnesota,Aitkin County,4,5
27,025,Minnesota,Chisago County,027,003,Minnesota,Anoka County,"1,994",278
27,025,Minnesota,Chisago County,027,013,Minnesota,Blue Earth County,5,9
27,025,Minnesota,Chisago County,027,015,Minnesota,Brown County,3,4
27,025,Minnesota,Chisago County,027,017,Minnesota,Carlton County,4,5
27,025,Minnesota,Chisago County,027,019,Minnesota,Carver County,27,30
27,025,Minnesota,Chisago County,027,025,Minnesota,Chisago County,"10,127",487
27,025,Minnesota,Chisago County,027,035,Minnesota,Crow Wing County,3,4
27,025,Minnesota,Chisago County,027,037,Minnesota,Dakota County,569,142
27,025,Minnesota,Chisago County,027,041,Minnesota,Douglas County,9,11
27,025,Minnesota,Chisago County,027,049,Minnesota,Goodhue County,6,6
27,025,Minnesota,Chisago County,027,053,Minnesota,Hennepin County,"3,137",293
27,025,Minnesota,Chisago County,027,059,Minnesota,Isanti County,907,115
27,025,Minnesota,Chisago County,027,065,Minnesota,Kanabec County,116,52
27,025,Minnesota,Chisago County,027,071,Minnesota,Koochiching County,5,7
27,025,Minnesota,Chisago County,027,077,Minnesota,Lake of the Woods County,14,22
27,025,Minnesota,Chisago County,027,083,Minnesota,Lyon County,6,11
27,025,Minnesota,Chisago County,027,085,Minnesota,McLeod County,3,5
27,025,Minnesota,Chisago County,027,087,Minnesota,Mahnomen County,4,5
27,025,Minnesota,Chisago County,027,095,Minnesota,Mille Lacs County,11,8
27,025,Minnesota,Chisago County,027,097,Minnesota,Morrison County,3,4
27,025,Minnesota,Chisago County,027,109,Minnesota,Olmsted County,45,34
27,025,Minnesota,Chisago County,027,111,Minnesota,Otter Tail County,3,4
27,025,Minnesota,Chisago County,027,115,Minnesota,Pine County,537,141
27,025,Minnesota,Chisago County,027,119,Minnesota,Polk County,14,20
27,025,Minnesota,Chisago County,027,123,Minnesota,Ramsey County,"5,300",494
27,025,Minnesota,Chisago County,027,127,Minnesota,Redwood County,2,3
27,025,Minnesota,Chisago County,027,129,Minnesota,Renville County,12,14
27,025,Minnesota,Chisago County,027,131,Minnesota,Rice County,25,40
27,025,Minnesota,Chisago County,027,137,Minnesota,St. Louis County,45,40
27,025,Minnesota,Chisago County,027,139,Minnesota,Scott County,27,26
27,025,Minnesota,Chisago County,027,141,Minnesota,Sherburne County,55,34
27,025,Minnesota,Chisago County,027,145,Minnesota,Stearns County,30,24
27,025,Minnesota,Chisago County,027,149,Minnesota,Stevens County,4,6
27,025,Minnesota,Chisago County,027,153,Minnesota,Todd County,3,5
27,025,Minnesota,Chisago County,027,163,Minnesota,Washington County,"3,024",303
27,025,Minnesota,Chisago County,027,169,Minnesota,Winona County,18,28
27,025,Minnesota,Chisago County,027,171,Minnesota,Wright County,48,48
27,025,Minnesota,Chisago County,055,005,Wisconsin,Barron County,22,24
27,025,Minnesota,Chisago County,055,013,Wisconsin,Burnett County,38,28
27,025,Minnesota,Chisago County,055,035,Wisconsin,Eau Claire County,10,14
27,025,Minnesota,Chisago County,055,039,Wisconsin,Fond du Lac County,5,8
27,025,Minnesota,Chisago County,055,051,Wisconsin,Iron County,8,12
27,025,Minnesota,Chisago County,055,079,Wisconsin,Milwaukee County,5,7
27,025,Minnesota,Chisago County,055,093,Wisconsin,Pierce County,5,6
27,025,Minnesota,Chisago County,055,095,Wisconsin,Polk County,622,136
27,025,Minnesota,Chisago County,055,109,Wisconsin,St. Croix County,116,50
27,027,Minnesota,Clay County,027,005,Minnesota,Becker County,353,94
27,027,Minnesota,Clay County,027,007,Minnesota,Beltrami County,26,33
27,027,Minnesota,Clay County,027,021,Minnesota,Cass County,63,53
27,027,Minnesota,Clay County,027,027,Minnesota,Clay County,"14,202",653
27,027,Minnesota,Clay County,027,037,Minnesota,Dakota County,30,28
27,027,Minnesota,Clay County,027,041,Minnesota,Douglas County,1,4
27,027,Minnesota,Clay County,027,051,Minnesota,Grant County,2,4
27,027,Minnesota,Clay County,027,053,Minnesota,Hennepin County,33,31
27,027,Minnesota,Clay County,027,057,Minnesota,Hubbard County,3,5
27,027,Minnesota,Clay County,027,077,Minnesota,Lake of the Woods County,5,12
27,027,Minnesota,Clay County,027,087,Minnesota,Mahnomen County,48,48
27,027,Minnesota,Clay County,027,089,Minnesota,Marshall County,26,27
27,027,Minnesota,Clay County,027,093,Minnesota,Meeker County,9,14
27,027,Minnesota,Clay County,027,097,Minnesota,Morrison County,18,32
27,027,Minnesota,Clay County,027,101,Minnesota,Murray County,1,3
27,027,Minnesota,Clay County,027,107,Minnesota,Norman County,138,48
27,027,Minnesota,Clay County,027,111,Minnesota,Otter Tail County,265,110
27,027,Minnesota,Clay County,027,119,Minnesota,Polk County,13,20
27,027,Minnesota,Clay County,027,121,Minnesota,Pope County,11,18
27,027,Minnesota,Clay County,027,123,Minnesota,Ramsey County,17,18
27,027,Minnesota,Clay County,027,133,Minnesota,Rock County,1,2
27,027,Minnesota,Clay County,027,135,Minnesota,Roseau County,2,3
27,027,Minnesota,Clay County,027,145,Minnesota,Stearns County,67,49
27,027,Minnesota,Clay County,027,159,Minnesota,Wadena County,21,20
27,027,Minnesota,Clay County,027,163,Minnesota,Washington County,6,12
27,027,Minnesota,Clay County,027,167,Minnesota,Wilkin County,171,207
27,027,Minnesota,Clay County,055,025,Wisconsin,Dane County,12,21
27,027,Minnesota,Clay County,055,085,Wisconsin,Oneida County,11,16
27,027,Minnesota,Clay County,055,093,Wisconsin,Pierce County,2,3
27,027,Minnesota,Clay County,055,097,Wisconsin,Portage County,2,3
27,029,Minnesota,Clearwater County,027,001,Minnesota,Aitkin County,3,4
27,029,Minnesota,Clearwater County,027,003,Minnesota,Anoka County,4,4
27,029,Minnesota,Clearwater County,027,005,Minnesota,Becker County,37,14
27,029,Minnesota,Clearwater County,027,007,Minnesota,Beltrami County,705,56
27,029,Minnesota,Clearwater County,027,009,Minnesota,Benton County,1,4
27,029,Minnesota,Clearwater County,027,017,Minnesota,Carlton County,3,4
27,029,Minnesota,Clearwater County,027,021,Minnesota,Cass County,12,8
27,029,Minnesota,Clearwater County,027,027,Minnesota,Clay County,1,2
27,029,Minnesota,Clearwater County,027,029,Minnesota,Clearwater County,"2,119",99
27,029,Minnesota,Clearwater County,027,041,Minnesota,Douglas County,4,4
27,029,Minnesota,Clearwater County,027,043,Minnesota,Faribault County,2,3
27,029,Minnesota,Clearwater County,027,053,Minnesota,Hennepin County,19,10
27,029,Minnesota,Clearwater County,027,057,Minnesota,Hubbard County,37,18
27,029,Minnesota,Clearwater County,027,061,Minnesota,Itasca County,18,12
27,029,Minnesota,Clearwater County,027,069,Minnesota,Kittson County,1,2
27,029,Minnesota,Clearwater County,027,077,Minnesota,Lake of the Woods County,3,3
27,029,Minnesota,Clearwater County,027,083,Minnesota,Lyon County,1,2
27,029,Minnesota,Clearwater County,027,085,Minnesota,McLeod County,2,2
27,029,Minnesota,Clearwater County,027,087,Minnesota,Mahnomen County,54,16
27,029,Minnesota,Clearwater County,027,089,Minnesota,Marshall County,4,6
27,029,Minnesota,Clearwater County,027,093,Minnesota,Meeker County,13,9
27,029,Minnesota,Clearwater County,027,105,Minnesota,Nobles County,2,3
27,029,Minnesota,Clearwater County,027,109,Minnesota,Olmsted County,4,4
27,029,Minnesota,Clearwater County,027,111,Minnesota,Otter Tail County,2,2
27,029,Minnesota,Clearwater County,027,113,Minnesota,Pennington County,68,22
27,029,Minnesota,Clearwater County,027,119,Minnesota,Polk County,205,36
27,029,Minnesota,Clearwater County,027,123,Minnesota,Ramsey County,2,3
27,029,Minnesota,Clearwater County,027,125,Minnesota,Red Lake County,27,17
27,029,Minnesota,Clearwater County,027,127,Minnesota,Redwood County,3,4
27,029,Minnesota,Clearwater County,027,129,Minnesota,Renville County,3,5
27,029,Minnesota,Clearwater County,027,135,Minnesota,Roseau County,3,4
27,029,Minnesota,Clearwater County,027,137,Minnesota,St. Louis County,4,4
27,029,Minnesota,Clearwater County,027,139,Minnesota,Scott County,3,4
27,029,Minnesota,Clearwater County,027,141,Minnesota,Sherburne County,18,14
27,029,Minnesota,Clearwater County,027,159,Minnesota,Wadena County,2,2
27,029,Minnesota,Clearwater County,027,169,Minnesota,Winona County,1,2
27,029,Minnesota,Clearwater County,027,171,Minnesota,Wright County,3,3
27,029,Minnesota,Clearwater County,055,027,Wisconsin,Dodge County,11,12
27,029,Minnesota,Clearwater County,055,129,Wisconsin,Washburn County,5,5
27,031,Minnesota,Cook County,027,007,Minnesota,Beltrami County,2,3
27,031,Minnesota,Cook County,027,019,Minnesota,Carver County,23,31
27,031,Minnesota,Cook County,027,031,Minnesota,Cook County,"2,594",158
27,031,Minnesota,Cook County,027,053,Minnesota,Hennepin County,32,31
27,031,Minnesota,Cook County,027,069,Minnesota,Kittson County,1,3
27,031,Minnesota,Cook County,027,075,Minnesota,Lake County,23,21
27,031,Minnesota,Cook County,027,109,Minnesota,Olmsted County,13,17
27,031,Minnesota,Cook County,027,123,Minnesota,Ramsey County,11,11
27,031,Minnesota,Cook County,027,137,Minnesota,St. Louis County,7,10
27,031,Minnesota,Cook County,027,143,Minnesota,Sibley County,5,9
27,031,Minnesota,Cook County,055,031,Wisconsin,Douglas County,4,5
27,033,Minnesota,Cottonwood County,027,013,Minnesota,Blue Earth County,37,18
27,033,Minnesota,Cottonwood County,027,015,Minnesota,Brown County,187,63
27,033,Minnesota,Cottonwood County,027,033,Minnesota,Cottonwood County,"4,057",168
27,033,Minnesota,Cottonwood County,027,053,Minnesota,Hennepin County,14,10
27,033,Minnesota,Cottonwood County,027,063,Minnesota,Jackson County,355,88
27,033,Minnesota,Cottonwood County,027,067,Minnesota,Kandiyohi County,4,6
27,033,Minnesota,Cottonwood County,027,081,Minnesota,Lincoln County,3,4
27,033,Minnesota,Cottonwood County,027,083,Minnesota,Lyon County,43,22
27,033,Minnesota,Cottonwood County,027,091,Minnesota,Martin County,22,18
27,033,Minnesota,Cottonwood County,027,101,Minnesota,Murray County,50,24
27,033,Minnesota,Cottonwood County,027,103,Minnesota,Nicollet County,17,15
27,033,Minnesota,Cottonwood County,027,105,Minnesota,Nobles County,191,66
27,033,Minnesota,Cottonwood County,027,123,Minnesota,Ramsey County,10,10
27,033,Minnesota,Cottonwood County,027,127,Minnesota,Redwood County,144,35
27,033,Minnesota,Cottonwood County,027,129,Minnesota,Renville County,1,3
27,033,Minnesota,Cottonwood County,027,143,Minnesota,Sibley County,3,3
27,033,Minnesota,Cottonwood County,027,165,Minnesota,Watonwan County,113,40
27,033,Minnesota,Cottonwood County,027,169,Minnesota,Winona County,5,8
27,033,Minnesota,Cottonwood County,027,173,Minnesota,Yellow Medicine County,9,9
27,035,Minnesota,Crow Wing County,027,001,Minnesota,Aitkin County,456,61
27,035,Minnesota,Crow Wing County,027,003,Minnesota,Anoka County,63,39
27,035,Minnesota,Crow Wing County,027,005,Minnesota,Becker County,12,15
27,035,Minnesota,Crow Wing County,027,007,Minnesota,Beltrami County,28,21
27,035,Minnesota,Crow Wing County,027,009,Minnesota,Benton County,27,13
27,035,Minnesota,Crow Wing County,027,013,Minnesota,Blue Earth County,5,7
27,035,Minnesota,Crow Wing County,027,017,Minnesota,Carlton County,19,23
27,035,Minnesota,Crow Wing County,027,019,Minnesota,Carver County,39,23
27,035,Minnesota,Crow Wing County,027,021,Minnesota,Cass County,914,148
27,035,Minnesota,Crow Wing County,027,023,Minnesota,Chippewa County,10,14
27,035,Minnesota,Crow Wing County,027,025,Minnesota,Chisago County,8,9
27,035,Minnesota,Crow Wing County,027,029,Minnesota,Clearwater County,10,9
27,035,Minnesota,Crow Wing County,027,035,Minnesota,Crow Wing County,"24,521",530
27,035,Minnesota,Crow Wing County,027,037,Minnesota,Dakota County,30,16
27,035,Minnesota,Crow Wing County,027,041,Minnesota,Douglas County,15,14
27,035,Minnesota,Crow Wing County,027,043,Minnesota,Faribault County,10,9
27,035,Minnesota,Crow Wing County,027,049,Minnesota,Goodhue County,9,14
27,035,Minnesota,Crow Wing County,027,053,Minnesota,Hennepin County,350,91
27,035,Minnesota,Crow Wing County,027,057,Minnesota,Hubbard County,16,18
27,035,Minnesota,Crow Wing County,027,059,Minnesota,Isanti County,20,12
27,035,Minnesota,Crow Wing County,027,061,Minnesota,Itasca County,42,28
27,035,Minnesota,Crow Wing County,027,063,Minnesota,Jackson County,4,5
27,035,Minnesota,Crow Wing County,027,065,Minnesota,Kanabec County,14,16
27,035,Minnesota,Crow Wing County,027,067,Minnesota,Kandiyohi County,6,8
27,035,Minnesota,Crow Wing County,027,077,Minnesota,Lake of the Woods County,1,2
27,035,Minnesota,Crow Wing County,027,079,Minnesota,Le Sueur County,2,6
27,035,Minnesota,Crow Wing County,027,095,Minnesota,Mille Lacs County,589,97
27,035,Minnesota,Crow Wing County,027,097,Minnesota,Morrison County,585,142
27,035,Minnesota,Crow Wing County,027,099,Minnesota,Mower County,4,5
27,035,Minnesota,Crow Wing County,027,101,Minnesota,Murray County,1,4
27,035,Minnesota,Crow Wing County,027,109,Minnesota,Olmsted County,5,6
27,035,Minnesota,Crow Wing County,027,111,Minnesota,Otter Tail County,3,5
27,035,Minnesota,Crow Wing County,027,113,Minnesota,Pennington County,3,4
27,035,Minnesota,Crow Wing County,027,115,Minnesota,Pine County,2,3
27,035,Minnesota,Crow Wing County,027,119,Minnesota,Polk County,3,6
27,035,Minnesota,Crow Wing County,027,123,Minnesota,Ramsey County,140,53
27,035,Minnesota,Crow Wing County,027,125,Minnesota,Red Lake County,2,3
27,035,Minnesota,Crow Wing County,027,137,Minnesota,St. Louis County,31,14
27,035,Minnesota,Crow Wing County,027,139,Minnesota,Scott County,8,8
27,035,Minnesota,Crow Wing County,027,141,Minnesota,Sherburne County,19,12
27,035,Minnesota,Crow Wing County,027,145,Minnesota,Stearns County,172,70
27,035,Minnesota,Crow Wing County,027,149,Minnesota,Stevens County,4,4
27,035,Minnesota,Crow Wing County,027,153,Minnesota,Todd County,109,88
27,035,Minnesota,Crow Wing County,027,159,Minnesota,Wadena County,45,37
27,035,Minnesota,Crow Wing County,027,163,Minnesota,Washington County,23,21
