coefficient_name,value,constrain
coef_tnc_shared_ASC_sr2_escort,-7.8375978490741645,F
coef_tnc_shared_ASC_sr2_othdiscr,-6.878486653970887,F
coef_tnc_shared_ASC_sr2_othmaint,-7.8375978490741645,F
coef_tnc_shared_ASC_sr2_school,0.0,F
coef_tnc_shared_ASC_sr2_shopping,-7.8375978490741645,F
coef_tnc_shared_ASC_sr2_social,-6.878486653970887,F
coef_tnc_shared_ASC_sr2_univ,-8.0,F
coef_tnc_shared_ASC_sr2_work,-6.7306069794943815,F
coef_tnc_shared_ASC_sr3p_atwork,-0.028168792758922413,F
coef_tnc_shared_ASC_sr3p_eatout,-6.402246706983242,F
coef_tnc_shared_ASC_sr3p_escort,-9.43450391956938,F
coef_tnc_shared_ASC_sr3p_othdiscr,-6.402246706983242,F
coef_tnc_shared_ASC_sr3p_othmaint,-9.43450391956938,F
coef_tnc_shared_ASC_sr3p_school,0.0,F
coef_tnc_shared_ASC_sr3p_shopping,-9.43450391956938,F
coef_tnc_shared_ASC_sr3p_social,-6.402246706983242,F
coef_tnc_shared_ASC_sr3p_univ,-8.0,F
coef_tnc_shared_ASC_sr3p_work,-4.358121247512555,F
coef_tnc_shared_ASC_walk_atwork,-0.6050090625165803,F
coef_tnc_shared_ASC_walk_eatout,7.087662315304148,F
coef_tnc_shared_ASC_walk_escort,0.6394956993977337,F
coef_tnc_shared_ASC_walk_othdiscr,7.087662315304148,F
coef_tnc_shared_ASC_walk_othmaint,0.6394956993977337,F
coef_tnc_shared_ASC_walk_school,0.0,F
coef_tnc_shared_ASC_walk_shopping,0.6394956993977337,F
coef_tnc_shared_ASC_walk_social,7.087662315304148,F
coef_tnc_shared_ASC_walk_univ,10.074765267738677,F
coef_tnc_shared_ASC_walk_work,-1.0771664214300904,F
coef_tnc_shared_ASC_walk_transit_atwork,0.0,F
coef_tnc_shared_ASC_walk_transit_eatout,0.0,F
coef_tnc_shared_ASC_walk_transit_escort,0.0,F
coef_tnc_shared_ASC_walk_transit_othdiscr,0.0,F
coef_tnc_shared_ASC_walk_transit_othmaint,0.0,F
coef_tnc_shared_ASC_walk_transit_school,0.0,F
coef_tnc_shared_ASC_walk_transit_shopping,0.0,F
coef_tnc_shared_ASC_walk_transit_social,0.0,F
coef_tnc_shared_ASC_walk_transit_univ,0.0,F
coef_tnc_shared_ASC_walk_transit_work,0.0,F
coef_tnc_shared_ASC_taxi_atwork,-3.440919561815176,F
coef_tnc_shared_ASC_taxi_eatout,-3.058837873296365,F
coef_tnc_shared_ASC_taxi_escort,0.13668619034805166,F
coef_tnc_shared_ASC_taxi_othdiscr,-3.058837873296365,F
coef_tnc_shared_ASC_taxi_othmaint,0.13668619034805166,F
coef_tnc_shared_ASC_taxi_school,0.0,F
coef_tnc_shared_ASC_taxi_shopping,0.13668619034805166,F
coef_tnc_shared_ASC_taxi_social,-3.058837873296365,F
coef_tnc_shared_ASC_taxi_univ,-2.0,F
coef_tnc_shared_ASC_taxi_work,-1.4997778696423307,F
coef_tnc_shared_ASC_tnc_single_work,4.234914459469547,F
coef_tnc_shared_ASC_tnc_single_univ,0.2090614684873368,F
coef_tnc_shared_ASC_tnc_single_school,0.0,F
coef_tnc_shared_ASC_tnc_single_escort,-1.4546332301132097,F
coef_tnc_shared_ASC_tnc_single_shopping,-1.4546332301132097,F
coef_tnc_shared_ASC_tnc_single_eatout,3.340097367228848,F
coef_tnc_shared_ASC_tnc_single_othmaint,-1.4546332301132097,F
coef_tnc_shared_ASC_tnc_single_social,3.340097367228848,F
coef_tnc_shared_ASC_tnc_single_othdiscr,3.340097367228848,F
coef_tnc_shared_ASC_tnc_single_atwork,0.08338096487616292,F
coef_tnc_shared_ASC_tnc_shared_atwork,0.08338096487616292,F
coef_tnc_shared_ASC_tnc_shared_eatout,3.340097367228848,F
coef_tnc_shared_ASC_tnc_shared_escort,2.5453667698867903,F
coef_tnc_shared_ASC_tnc_shared_othdiscr,3.340097367228848,F
coef_tnc_shared_ASC_tnc_shared_othmaint,2.5453667698867903,F
coef_tnc_shared_ASC_tnc_shared_school,0.0,F
coef_tnc_shared_ASC_tnc_shared_shopping,2.5453667698867903,F
coef_tnc_shared_ASC_tnc_shared_social,3.340097367228848,F
coef_tnc_shared_ASC_tnc_shared_univ,0.2090614684873368,F
coef_tnc_shared_ASC_tnc_shared_work,4.234914459469547,F
coef_joint_taxi_ASC_sr2,9.049327481245165,F
coef_joint_taxi_ASC_sr3p,-2.593917552844828,F
coef_joint_taxi_ASC_walk,3.752001005825818,F
coef_joint_taxi_ASC_taxi,-4.0,F
coef_joint_taxi_ASC_tnc_shared,1.037068465915433,F
coef_joint_tnc_single_ASC_sr2,9.049327481245165,F
coef_joint_tnc_single_ASC_sr3p,-2.593917552844828,F
coef_joint_tnc_single_ASC_walk,3.752001005825818,F
coef_joint_tnc_single_ASC_taxi,-4.0,F
coef_joint_tnc_single_ASC_tnc_shared,1.037068465915433,F
coef_joint_tnc_shared_ASC_sr2,9.049327481245165,F
coef_joint_tnc_shared_ASC_sr3p,-2.593917552844828,F
coef_joint_tnc_shared_ASC_walk,3.752001005825818,F
coef_joint_tnc_shared_ASC_taxi,-4.0,F
coef_joint_tnc_shared_ASC_tnc_shared,1.037068465915433,F
walk_express_penalty,10.0,T
adjust_tnc_shared,30.0,T
coef_origin_density_applied_work_univ_school,0.0,T
coef_origin_density_applied_escort_shopping_eatout_othmaint_social_othdiscr_atwork,1.0,T
