"OCOUNTY","DCOUNTY","trip_mode","tour_purpose","count"
"Dakota","Dakota","Walk-Transit","Work",3724.92783361017
"Dakota","Dakota","Walk","Work",3335.40547791604
"Dakota","Dakota","Walk","Work-based",3330.2760661901
"Wright","Wright","Auto 3+ Person","Escort",14677.3009115972
"Wright","Wright","Auto 2 Person","Escort",13751.4348189631
"Wright","Wright","Auto SOV","Discretionary",14416.8623200599
"Wright","Wright","TNR-Transit","School",8900.71257433733
"Hennepin","Ramsey","Auto SOV","Discretionary",8793.7734398934
"Washington","Hennepin","Auto SOV","Work",10477.0790057599
"Washington","Ramsey","Walk","Discretionary",1510.81460631664
"Ramsey","Washington","Auto SOV","Discretionary",5708.34880624297
"Pierce","Pierce","Auto SOV","Maintenance",11804.5727044857
"Pierce","St. Croix","Auto SOV","Maintenance",3028.19719367326
"St. Croix","St. Croix","Drive-Transit","Maintenance",93.7388594019062
"Hennepin","Ramsey","Auto 2 Person","Shop",5994.03597846992
"Ramsey","Hennepin","Auto 2 Person","Shop",3103.70427544992
"Hennepin","Washington","Walk","Work",25.1798260256432
"Washington","Washington","Walk","Work",1450.3657391795
"St. Croix","Ramsey","Auto 2 Person","Work",270.201718911301
"St. Croix","St. Croix","Auto 2 Person","Work",3782.01718571448
"Ramsey","Hennepin","Auto 2 Person","Eating Out",1871.32385966968
"Anoka","Hennepin","Auto SOV","Eating Out",1354.52933679232
"Scott","Scott","Auto 3+ Person","School",11773.729106638
"Anoka","Anoka","Auto SOV","Work-based",20095.7036118196
"Ramsey","Pierce","Auto SOV","Work",683.053873180962
"Ramsey","Ramsey","Auto 3+ Person","Work-based",3669.93163580225
"Pierce","Pierce","Walk","School",178.583233677443
"Dakota","Ramsey","Auto SOV","Shop",2517.65975714947
"Ramsey","Ramsey","Walk-Transit","Discretionary",2321.88503157438
"Ramsey","Hennepin","Walk-Transit","Discretionary",234.983526772864
"Ramsey","Ramsey","Drive-Transit","Discretionary",920.158247068806
"Goodhue","Goodhue","Auto SOV","Maintenance",22284.9394632416
"Goodhue","Goodhue","Auto 3+ Person","School",825.853079948557
"Hennepin","Scott","Auto 2 Person","Visiting",985.217422646371
"Scott","Hennepin","Auto 2 Person","Visiting",552.009239594745
"Scott","Scott","Auto 2 Person","Visiting",2880.89466947166
"Scott","Dakota","Auto SOV","Eating Out",2172.81979530698
"Dakota","Scott","Auto SOV","Eating Out",2394.00533478578
"Hennepin","Ramsey","Auto 2 Person","Work",10699.9027816643
"Ramsey","Hennepin","Walk","Discretionary",3825.40630645524
"Rice","Rice","Auto SOV","Eating Out",4659.21901939537
"Dakota","Dakota","Auto SOV","Eating Out",18971.12346636
"Dakota","Hennepin","Walk","Discretionary",782.185196975892
"Hennepin","Dakota","Walk","Discretionary",680.906908036862
"Dakota","Hennepin","Auto 3+ Person","Maintenance",2888.69467066596
"Hennepin","Dakota","Auto 3+ Person","Maintenance",1942.82726900263
"McLeod","McLeod","Auto SOV","Maintenance",13623.2624712798
"Ramsey","Ramsey","Auto 2 Person","Eating Out",23976.102944151
"Hennepin","Hennepin","Walk","Visiting",19232.3170250133
"Carver","Anoka","Auto 2 Person","Shop",247.435984686781
"Anoka","Carver","Auto 2 Person","Shop",247.435984686781
"Hennepin","Carver","Auto 2 Person","Shop",1540.15020561401
"Carver","Hennepin","Auto 2 Person","Shop",1485.74503738146
"Goodhue","Hennepin","Auto 2 Person","Visiting",16.4734828867551
"Hennepin","Dakota","Auto 2 Person","Visiting",2356.45190853903
"Goodhue","Goodhue","Auto 2 Person","Visiting",2077.09373953042
"Dakota","Goodhue","Auto 2 Person","Visiting",192.707364800729
"Sherburne","Sherburne","Auto 3+ Person","Maintenance",9588.13726682855
"Hennepin","Hennepin","Walk","Escort",19313.8806904873
"Hennepin","Hennepin","Drive-Transit","Work",13209.010144482
"Chisago","Anoka","Auto SOV","Maintenance",728.18110016407
"Anoka","Chisago","Auto 2 Person","Maintenance",591.009179804673
"Chisago","Chisago","Auto SOV","Maintenance",19743.7867819948
"Carver","Carver",NA,"Maintenance",13.3612124972274
"Carver","Carver","Walk","Maintenance",1037.19405809332
"Hennepin","Sherburne","Auto SOV","Work",7938.76976973736
"Sherburne","Sherburne","Walk","Escort",782.684876563599
"Sherburne","Anoka","Auto 2 Person","Escort",828.970967107654
"Anoka","Anoka","Auto 2 Person","Escort",50217.7168359158
"Anoka","Hennepin","Auto 2 Person","Escort",2147.28065575852
"Hennepin","Wright","Auto 3+ Person","Escort",4269.57143551199
"Wright","Wright","Auto SOV","Escort",8473.07977586197
"Dakota","Hennepin","Auto 3+ Person","Visiting",1106.19289753641
"Washington","Washington","Walk-Transit","Shop",12.1751819153251
"Washington","Washington","Auto 2 Person","Eating Out",10887.048152209
"Hennepin","Hennepin",NA,"Maintenance",5259.21609293504
"Hennepin","Hennepin","TNR-Transit","Shop",168.20764806885
"Hennepin","Dakota","Auto SOV","Eating Out",1731.6099145239
"Dakota","Hennepin","Auto SOV","Eating Out",1837.07150019182
"Hennepin","Wright","Auto SOV","Escort",1511.39178525873
"Hennepin","Wright","Auto 2 Person","Escort",4008.6102519338
"Sherburne","Wright","Auto SOV","Maintenance",6105.03599261539
"Wright","Sherburne","Auto SOV","Maintenance",6888.10371284402
"Chisago","Washington","Auto SOV","Maintenance",2600.30625197536
"Anoka","Chisago","Auto SOV","Maintenance",1696.23742442329
"Polk","Ramsey","Auto 3+ Person","Maintenance",26.7661850355181
"Ramsey","Hennepin","Auto 3+ Person","Maintenance",3559.4404021962
"Hennepin","Ramsey","Auto 3+ Person","Maintenance",4203.90394499778
"Ramsey","Polk","Auto 3+ Person","Work-based",26.7661850355181
"Polk","Polk","Auto SOV","Work-based",5665.27369228801
"Polk","Polk","Auto 3+ Person","Work-based",53.5323700710362
"St. Croix","St. Croix","Auto 3+ Person","Work",5920.73132500149
"St. Croix","Hennepin","Auto 2 Person","Work",1886.51416429
"Hennepin","Washington","Auto 3+ Person","Work",669.776171494235
"Hennepin","Washington","Auto 2 Person","Work",1714.09000637335
"Washington","St. Croix","Auto 2 Person","Work",1731.72228502464
"St. Croix","St. Croix","Auto 3+ Person","School",13790.5357946315
"Washington","Hennepin","Auto 2 Person","Escort",85.2282557788793
"Ramsey","Washington","Auto SOV","Escort",6110.69776246917
"Hennepin","Ramsey","Auto SOV","Escort",3529.75949470641
"Ramsey","Washington","Walk","Maintenance",545.824179229799
"Ramsey","Washington","Auto 2 Person","Escort",6196.8275654375
"Washington","Washington","Auto 3+ Person","Escort",43276.5155265744
"Ramsey","Anoka","Auto 2 Person","Work",4789.53227933812
"Anoka","Anoka","Auto 2 Person","Work",13505.0437142936
"Anoka","Anoka","TNR-Transit","School",20857.993167268
"Ramsey","Ramsey","Walk","School",8679.24500434724
"Sherburne","Sherburne","Auto 2 Person","Maintenance",7345.52732547438
"Sherburne","Wright","Auto 2 Person","Maintenance",1386.29057367166
"Wright","Hennepin","Auto 3+ Person","Maintenance",2000.81969979689
"Sherburne","Sherburne","Auto 2 Person","Eating Out",5891.32795752445
"Sherburne","Wright","Auto 2 Person","Shop",1924.86747111266
"St. Croix","St. Croix","Auto SOV","Work",26667.8290390608
"Hennepin","Dakota","Walk-Transit","Maintenance",1704.18701852482
"Dakota","Rice","Auto 2 Person","Maintenance",1632.05332738813
"Rice","Dakota","Auto 2 Person","Maintenance",1527.90451447351
"Wright","Sherburne","Auto 3+ Person","Work",339.659073064321
"Sherburne","Anoka","Auto SOV","Work",4801.37486069754
"Anoka","Sherburne","Auto SOV","Work",4643.59000423638
"Hennepin","Wright","Walk","Escort",68.6197829305299
"Hennepin","Sherburne","Auto SOV","Escort",152.326936040344
"Sherburne","Sherburne","Auto 3+ Person","Escort",9723.68883946384
"Wright","Sherburne","Auto 3+ Person","Escort",1549.60626249236
"Sherburne","Wright","Auto 3+ Person","Escort",1492.31267449591
"Anoka","Anoka","Auto 2 Person","Maintenance",32771.305301343
"Ramsey","Ramsey","Walk-Transit","Visiting",984.283900409865
"Ramsey","Ramsey","Walk","Visiting",7651.48014120039
"Ramsey","Ramsey","Drive-Transit","Visiting",147.683063817778
"Ramsey","Ramsey","Auto SOV","Visiting",20434.636150652
"Ramsey","Ramsey","Auto 2 Person","Visiting",14912.8571420532
"Ramsey","Ramsey",NA,"Visiting",193.84810187997
"Ramsey","Hennepin","Walk","Escort",1160.05046718609
"Hennepin","Anoka","Walk","Escort",135.796969024512
"Washington","Washington","Auto 2 Person","Work",16790.6271237691
"Dakota","Washington","Auto 2 Person","Maintenance",1784.87759183344
"Wright","Wright","Auto 2 Person","Shop",6183.59921957255
"Wright","Carver","Auto SOV","Visiting",58.5970177611212
"Carver","Carver","Auto SOV","Visiting",4439.95494974053
"Carver","Wright","Auto 2 Person","Maintenance",74.6280511904895
"Wright","Wright","Auto 2 Person","Maintenance",17295.2987349176
"Hennepin","Anoka","Auto SOV","Discretionary",3410.8161453946
"Wright","Anoka","Auto SOV","Maintenance",1432.70922395845
"Anoka","Hennepin","TNR-Transit","School",291.756707399495
"Scott","Scott","Walk","Discretionary",9541.83046105823
"Scott","Dakota","Walk","Discretionary",567.386001488186
"Dakota","Scott","Walk","Discretionary",471.026971025044
"Anoka","Hennepin","Auto 2 Person","Maintenance",4065.47480161874
"Anoka","Ramsey","Auto 3+ Person","Maintenance",1497.82624506017
"Dakota","Dakota","Auto 2 Person","Work-based",7718.16536427416
"Anoka","Anoka","Auto SOV","Eating Out",17537.0161835522
"Anoka","Sherburne","Auto SOV","Shop",324.467357332251
"Sherburne","Anoka","Auto SOV","Shop",274.383048455922
"Scott","Carver","Auto SOV","Maintenance",870.685127315254
"Sherburne","Wright","Auto SOV","Shop",3160.03724640224
"Wright","Sherburne","Auto SOV","Shop",2953.5103354626
"Ramsey","Anoka","Auto 3+ Person","Eating Out",1385.87836857937
"Ramsey","Anoka","Auto 2 Person","Maintenance",3819.16321788517
"Anoka","Ramsey","Auto 2 Person","Maintenance",2426.15615759715
"Carver","Carver","Auto SOV","Discretionary",11821.6073937002
"Carver","Hennepin","Auto SOV","Discretionary",3110.57276501843
"Hennepin","Dakota","Auto SOV","Work-based",2409.37927973162
"Hennepin","Anoka","TNR-Transit","School",299.53093328126
"Dakota","Ramsey","Auto SOV","Eating Out",796.774988114651
"Ramsey","Dakota","Auto 3+ Person","Work",1297.52361202659
"Dakota","Ramsey","Auto 3+ Person","Work",1280.4665093359
"Dakota","Ramsey","Walk","Work-based",490.309002029145
"Ramsey","Ramsey","Walk","Work-based",31219.9892860386
"Hennepin","Hennepin","Bike/Moped","Work",16058.0878143391
"St. Croix","Hennepin","Auto 2 Person","Discretionary",147.622216006924
"Hennepin","St. Croix","Auto 2 Person","Discretionary",67.9108923370064
"Anoka","Hennepin","Auto 3+ Person","Escort",3881.05749973066
"Hennepin","Anoka","Auto 3+ Person","Escort",2635.04947207552
"Hennepin","Anoka","Auto 2 Person","Escort",3718.69760726055
"Anoka","Hennepin","Auto 2 Person","School",110.50316019671
"Anoka","Ramsey","Auto 2 Person","Escort",2385.33570683474
"Dakota","Scott","Auto 2 Person","Work",1520.45459959049
"Scott","Dakota","Auto 2 Person","Work",1636.9975230425
"Dakota","Dakota","Auto SOV","School",6577.26081877681
"Dakota","Scott","Auto 2 Person","School",866.519582575615
"Scott","Dakota","Auto 2 Person","School",1056.67386889461
"Dakota","Dakota","Auto 2 Person","School",15764.3328891045
"Hennepin","Hennepin","Bike/Moped","University",1901.70437623164
"Hennepin","Hennepin","Walk","School",5886.21296847087
"Goodhue","Goodhue","Walk","Visiting",188.976811053626
"Hennepin","Hennepin","Walk","Eating Out",17455.8293281635
"Anoka","Ramsey","Auto SOV","Work-based",2790.86670486747
"Hennepin","Ramsey","Walk","Work",1998.47197642877
"Washington","Washington","Auto SOV","Visiting",9768.51824826117
"Washington","Ramsey","TNR-Transit","Visiting",238.232432886671
"Ramsey","Washington","Walk","Visiting",238.232432886671
"Washington","Ramsey","Walk","Visiting",238.232432886671
"Ramsey","Washington","TNR-Transit","Visiting",238.232432886671
"Ramsey","Washington","Auto SOV","Visiting",2390.31795699936
"Washington","Ramsey","Auto SOV","Escort",4952.61755090529
"Ramsey","Washington","Auto 3+ Person","Discretionary",1081.47018271697
"Washington","Ramsey","Auto 3+ Person","Escort",3387.39151071061
"Ramsey","Washington","Auto 3+ Person","Escort",5585.39720233279
"Washington","Washington","Walk","School",1292.48173806964
"Washington","Ramsey","Auto 3+ Person","School",3887.28561006396
"Ramsey","Washington","Auto 3+ Person","Visiting",2358.16158340553
"Ramsey","Washington","Auto 2 Person","Discretionary",1661.85006682479
"Washington","Ramsey","Auto 3+ Person","Discretionary",714.993026961553
"Ramsey","Ramsey","Walk","Shop",13415.9684020704
"Ramsey","Ramsey","TNR-Transit","Maintenance",947.937402376827
"Hennepin","Carver","Auto 2 Person","Eating Out",2471.55525420165
"Carver","Hennepin","Walk","Discretionary",566.496939792596
"Wright","Hennepin","Auto SOV","Work",22172.6689856116
"St. Croix","St. Croix","Auto SOV","Discretionary",11386.3558534383
"St. Croix","St. Croix","Auto 3+ Person","Shop",13703.9474847688
"St. Croix","Goodhue","Auto 3+ Person","Shop",15.8009428942099
"Goodhue","St. Croix","Auto 2 Person","Shop",15.8009428942099
"Hennepin","Isanti","Auto SOV","Shop",37.8763984023482
"Isanti","Hennepin","Auto SOV","Shop",44.2081110831131
"Wright","Carver","Auto 2 Person","Discretionary",242.034390376471
"Carver","Wright","Auto 2 Person","Discretionary",143.297088652348
"Wright","Wright","Auto SOV","Shop",17247.8387994968
"Dakota","Hennepin","Auto SOV","Escort",2464.6448837353
"Dakota","Dakota","Auto 3+ Person","Shop",27233.9733911599
"Rice","Dakota","Auto SOV","Shop",735.687421125403
"Hennepin","Dakota","Auto SOV","Discretionary",3466.38330361663
"Dakota","Rice","Auto SOV","Discretionary",1073.81285075624
"Dakota","Ramsey","Auto 3+ Person","Shop",2031.30172191584
"Ramsey","Dakota","Auto 3+ Person","Shop",1962.3661030724
"Dakota","Dakota","Auto 3+ Person","Eating Out",20786.1726993954
"Dakota","Ramsey","Auto 3+ Person","Eating Out",1564.82938287667
"Ramsey","Dakota","Auto 3+ Person","Eating Out",658.199850414416
"Hennepin","Dakota","Auto 3+ Person","Eating Out",1136.51113418842
"Dakota","Hennepin","Auto 2 Person","Discretionary",3409.1691524894
"Ramsey","Scott","Auto SOV","Work",249.356341208911
"Hennepin","Anoka","Auto SOV","Visiting",2960.66805327892
"Hennepin","Dakota","Auto 2 Person","Escort",6752.69735768852
"Isanti","Anoka","Auto SOV","Work",4178.26152849941
"Anoka","Isanti","Auto SOV","Work-based",150.809364335399
"Hennepin","Scott","Auto SOV","Shop",1745.36183865951
"Dakota","Scott","Auto SOV","Shop",2461.11522505937
"Anoka","Anoka","Walk","Visiting",2131.02557124753
"Anoka","Hennepin","Auto 2 Person","Visiting",2632.53279629893
"Hennepin","Anoka","Auto 2 Person","Visiting",1971.74223603582
"Hennepin","Ramsey","Walk","Escort",1044.02643137047
"Ramsey","Ramsey","Walk","Escort",8680.47043240935
"Chisago","Ramsey","Auto 2 Person","Escort",76.0996331382687
"Ramsey","Chisago","Auto 3+ Person","Escort",34.0490267850648
"Chisago","Dakota","Auto 3+ Person","Maintenance",17.0245133925324
"Dakota","Ramsey","Auto 3+ Person","Maintenance",2964.19878815701
"Ramsey","Chisago","Auto 2 Person","Visiting",47.1220179398546
"Chisago","Ramsey","Auto SOV","Visiting",17.0245133925324
"Ramsey","Chisago","Auto 3+ Person","Visiting",17.0245133925324
"Dakota","Ramsey","Auto 3+ Person","Visiting",725.210114158142
"Chisago","Chisago","Auto 3+ Person","School",1861.05335786373
"Chisago","Ramsey","Auto 3+ Person","School",34.0490267850648
"Ramsey","Chisago","Auto 2 Person","Escort",51.0735401775972
"Chisago","Ramsey","Auto 3+ Person","Escort",34.0490267850648
"Chisago","Chisago","TNR-Transit","School",2642.55742921084
"Chisago","Anoka","Auto 2 Person","Escort",68.1876366290732
"Anoka","Washington","Auto 3+ Person","Escort",214.134876303583
"Washington","Ramsey","Drive-Transit","Work",94.7111832069829
"Washington","Washington","Drive-Transit","Work",785.948669453787
"McLeod","McLeod","Auto SOV","Discretionary",2988.79569384403
"McLeod","McLeod","Auto 2 Person","Discretionary",828.572735735532
"McLeod","McLeod","Auto 3+ Person","Discretionary",2107.65684758617
"Dakota","Washington","Auto SOV","Maintenance",6806.19968004328
"Washington","Washington","Auto SOV","Eating Out",11054.5575686731
"Hennepin","Ramsey","Auto 3+ Person","Escort",6529.77556186924
"Ramsey","Hennepin","Auto 3+ Person","Escort",5428.80012800017
"Hennepin","Washington","Auto SOV","Eating Out",253.811047544115
"Washington","Hennepin","Auto 3+ Person","Maintenance",1107.17236936215
"Hennepin","Washington","Auto 3+ Person","Maintenance",1349.21267746109
"Washington","Ramsey","Auto SOV","Discretionary",5360.7284362587
"Dakota","Anoka","Auto 2 Person","Maintenance",419.127347343413
"Isanti","Isanti","Auto 2 Person","Maintenance",4742.04832437793
"Isanti","Isanti","Auto 3+ Person","Maintenance",1897.79759606355
"Isanti","Isanti","Auto 3+ Person","Escort",7219.28259997693
"Isanti","Isanti","Auto 2 Person","Escort",6314.30766072155
"Isanti","Isanti","Auto 2 Person","Work",6552.22429650419
"Isanti","Isanti","Auto SOV","Maintenance",14731.4282991263
"Pierce","Le Sueur","Auto SOV","Maintenance",12.3445634405192
"Le Sueur","Pierce","Auto SOV","Maintenance",12.3445634405192
"Goodhue","Goodhue","Auto 3+ Person","Work",1242.6302042586
"Goodhue","Goodhue","Auto 3+ Person","Maintenance",2058.2009190991
"Dakota","Chisago","Auto SOV","Maintenance",17.2787131983637
"Ramsey","Hennepin","Auto 3+ Person","Work",2987.03864231149
"Anoka","Ramsey","Auto SOV","Maintenance",8928.84062822605
"Pierce","Washington","Auto SOV","Maintenance",1147.36167860207
"Scott","Hennepin","Auto 3+ Person","Work",856.76684038068
"Hennepin","Scott","Auto 3+ Person","Work",633.558238695536
"Ramsey","Hennepin","Auto 2 Person","Work-based",2648.23055294274
"Hennepin","Ramsey","Auto 2 Person","Work-based",613.510198818204
"Dakota","Scott","Auto 3+ Person","Eating Out",928.304384237409
"Anoka","Hennepin","Auto SOV","Shop",2310.46523359435
"Hennepin","Anoka","Auto SOV","Shop",3357.46304998604
"Ramsey","Hennepin","Auto SOV","Shop",10164.3442270263
"Ramsey","Washington","Auto SOV","Eating Out",1870.27820102808
"Washington","Ramsey","Auto SOV","Eating Out",1616.7760115916
"Washington","Washington","Auto 3+ Person","Eating Out",9297.32488044871
"Wright","Sherburne","Auto 2 Person","Shop",2123.14050437224
"Rice","Goodhue","Auto SOV","Shop",899.331332595634
"Goodhue","Rice","Auto SOV","Shop",899.331332595634
"Rice","Rice","Auto SOV","Shop",9860.688835936
"St. Croix","Anoka","Auto SOV","Eating Out",12.5312213237381
"Anoka","Washington","Auto SOV","Eating Out",317.367126433993
"Washington","St. Croix","Auto SOV","Shop",2025.92358961486
"Hennepin","Dakota","Auto 3+ Person","Escort",6193.41666183861
"Dakota","Ramsey","Walk-Transit","Work",744.768798509824
"Ramsey","Dakota","Walk-Transit","Work",857.051181779779
"Dakota","Dakota","Auto 3+ Person","Discretionary",31995.7304291213
"Anoka","Ramsey","Auto 3+ Person","Discretionary",4246.98964390577
