"id","purpose","freq_dep","freq_arr","freq_dur"
19,"sch",336.764561690429,1102.65494375687,24063.5056535707
19,"Total",121588.728575995,124273.909962252,149233.542093149
19,"univ",513.825827209843,1013.897966747,653.200630139855
19,"work",10400.2197016234,12521.6849116498,87435.0486044394
20,"atwork",12443.0099159247,30160.4271898282,14.3974376518743
20,"esc",7387.74724317308,9346.52009519916,12784.0655034715
20,"idisc",15956.2669763061,21916.4846142921,3661.86041279655
20,"imain",36375.5410026651,42688.3969564233,32696.4258584396
20,"jdisc",4901.16527029013,9791.27403453169,99.6638813839329
20,"jmain",9976.03560696431,10490.1774393079,1286.78230316515
20,"sch",84.5848047389337,2838.65543604641,16151.0069751697
20,"Total",101126.782105494,139916.073497715,205485.15673685
20,"univ",640.933615324429,1785.63160600395,1613.18947463178
20,"work",13361.497670107,10898.5061260827,137177.76489014
21,"atwork",9660.71280919423,21899.251466425,68.1336265290984
21,"esc",10381.8989157675,7477.17649204634,8285.82325346296
21,"idisc",18643.3130495699,23946.5896739901,3329.19943327793
21,"imain",28935.299591569,38298.9017514175,38249.8447831618
21,"jdisc",6282.26325818733,4818.49946468215,0
21,"jmain",9928.37960158892,12064.3753871918,792.963774264822
21,"sch",1766.7368789505,3782.44313828864,18880.2482136204
21,"Total",96749.0030315901,126833.899751111,197440.031379689
21,"univ",1010.48652406044,529.585979203794,49.1249685130418
21,"work",10139.9124027022,14017.0763978653,127784.693326859
22,"atwork",10120.210739239,15875.5100130159,1407.34490691032
22,"esc",10289.9698320522,8021.61433370749,10289.4029734723
22,"idisc",17202.2884036237,19833.729578448,3387.82719057673
22,"imain",30498.6962718024,37299.0694190561,32017.193311307
22,"jdisc",5331.65957694976,4255.50262799157,0
22,"jmain",3886.39916447011,6815.67329930192,1052.84479293263
22,"sch",1157.63841435789,8453.27256621916,11875.6726767695
22,"Total",88740.808483586,119947.836349172,170215.56643279
22,"univ",198.540894328796,5306.49500239123,732.096133350078
22,"work",10055.4051867622,14086.9695090407,109453.184447472
23,"atwork",7111.05904790724,15156.1602650138,12.4029238656475
23,"esc",12910.5728799563,13064.6259683799,6626.1071399033
23,"idisc",17353.2005620332,18015.2791682897,2626.44129002751
23,"imain",29215.6310348675,44709.3407152087,25061.9845438998
23,"jdisc",5974.85053922656,6448.39295660355,0
23,"jmain",4143.70843502957,9673.66828648241,48.8677293521652
23,"sch",495.975247372535,30450.0547065847,5805.47714469745
23,"Total",86640.652982357,168863.073135543,109351.695639001
23,"univ",8.58890905947441,3932.94556390379,192.827316214792
23,"work",9427.06632690462,27412.6055050765,68977.58755104
24,"atwork",7525.80438924042,9448.3687972626,0
24,"esc",22995.518729058,13801.9964927673,2841.8283676724
24,"idisc",20397.2585429745,18900.365168809,7127.96337197064
24,"imain",39145.6785151909,47625.8435270931,16751.9721733202
24,"jdisc",6057.32892852906,5694.87252601005,0
24,"jmain",4566.77753950247,8728.89638483792,0
24,"sch",2187.61826302372,32880.5522212053,4371.26783322155
24,"Total",109482.443490617,169770.901877325,88187.0151866411
24,"univ",1230.82207235779,1469.94261843695,1215.55655795055
24,"work",5375.63651074053,31220.0641409025,55878.4268825057
25,"atwork",4308.01607137344,9104.79979681012,52.3162174651442
25,"esc",26329.7565888256,25049.2496464307,2156.4384452105
25,"idisc",24368.8198707288,21854.1522510985,1404.44607158643
25,"imain",30330.9763222294,58049.5777789526,13169.0892231334
25,"jdisc",7711.26905344311,6763.46076663359,0
25,"jmain",7391.91186837276,10213.4113116201,0
25,"sch",2478.23267398573,47159.0234110724,5873.89222654306
25,"Total",107419.804802091,233653.652543655,62991.7502807769
25,"univ",608.471492961508,1150.28541804397,517.552463583254
25,"work",3892.35086017062,54309.6921629929,39818.0156332551
26,"atwork",2507.40062680734,7968.32285145205,0
26,"esc",25196.4996141514,27178.9703547223,1069.35522550425
26,"idisc",29545.7507637222,25618.3959790778,800.873597358722
26,"imain",26315.4199522753,58787.134806924,8578.04454874497
26,"jdisc",9639.44540164304,5373.16804996027,0
26,"jmain",3757.37033747255,8005.4124193131,0
26,"sch",2047.04900366906,32349.5205030116,4900.3458119844
26,"Total",109899.759135061,236440.240703628,48162.1125216163
26,"univ",186.050791298416,956.95648883536,152.494441473966
